month_year,County,vendor_name,Sale (Dollars)
2013-09,Dickinson,diageoamericas,57496.49000000008
2013-09,Dubuque,diageoamericas,137196.5000000003
2013-09,Emmet,diageoamericas,3032.330000000001
2013-09,Fayette,diageoamericas,12829.779999999997
2013-09,Floyd,diageoamericas,12744.39
2013-09,Franklin,diageoamericas,8082.809999999994
2013-09,Fremont,diageoamericas,794.1600000000001
2013-09,Greene,diageoamericas,7595.399999999995
2013-09,Grundy,diageoamericas,4870.549999999999
2013-09,Guthrie,diageoamericas,5930.079999999999
2013-09,Hamilton,diageoamericas,11375.679999999993
2013-09,Hancock,diageoamericas,4819.609999999999
2013-09,Hardin,diageoamericas,26740.090000000004
2013-09,Harrison,diageoamericas,10276.11999999999
2013-09,Henry,diageoamericas,21003.89999999999
2013-09,Howard,diageoamericas,11270.409999999993
2013-09,Humboldt,diageoamericas,5647.469999999999
2013-09,Ida,diageoamericas,7911.2599999999975
2013-09,Iowa,diageoamericas,22258.469999999998
2013-09,Jackson,diageoamericas,23247.829999999994
2013-09,Jasper,diageoamericas,27531.289999999986
2013-09,Jefferson,diageoamericas,11417.910000000003
2013-09,Johnson,diageoamericas,238428.94000000053
2013-09,Jones,diageoamericas,20607.589999999986
2013-09,Keokuk,diageoamericas,2133.2999999999997
2013-09,Kossuth,diageoamericas,19639.12
2013-09,Lee,diageoamericas,47442.72000000007
2013-09,Linn,diageoamericas,319964.89999999956
2013-09,Louisa,diageoamericas,4950.579999999998
2013-09,Lucas,diageoamericas,2787.1799999999994
2013-09,Lyon,diageoamericas,13612.719999999998
2013-09,Madison,diageoamericas,7001.499999999998
2013-09,Mahaska,diageoamericas,17354.09999999999
2013-09,Marion,diageoamericas,31112.51000000003
2013-09,Marshall,diageoamericas,37787.53000000001
2013-09,Mills,diageoamericas,8009.9800000000005
2013-09,Mitchell,diageoamericas,6765.8299999999945
2013-09,Monona,diageoamericas,9394.769999999993
2013-09,Monroe,diageoamericas,5797.159999999999
2013-09,Montgomery,diageoamericas,7796.679999999999
2013-09,Muscatine,diageoamericas,35886.95000000003
2013-09,O'Brien,diageoamericas,17215.949999999993
2013-09,Osceola,diageoamericas,2596.3400000000006
2013-09,Page,diageoamericas,20329.26999999999
2013-09,Palo Alto,diageoamericas,10309.38
2013-09,Plymouth,diageoamericas,23418.149999999972
2013-09,Pocahontas,diageoamericas,6493.699999999996
2013-09,Polk,diageoamericas,860922.4499999739
2013-09,Pottawattamie,diageoamericas,150623.81000000035
2013-09,Poweshiek,diageoamericas,23059.120000000003
2013-09,Ringgold,diageoamericas,1658.83
2013-09,Sac,diageoamericas,8348.479999999998
2013-09,Scott,diageoamericas,264818.06000000075
2013-09,Shelby,diageoamericas,13939.489999999993
2013-09,Sioux,diageoamericas,30986.09
2013-09,Story,diageoamericas,132652.0900000006
2013-09,Tama,diageoamericas,9051.129999999996
2013-09,Taylor,diageoamericas,1367.26
2013-09,Union,diageoamericas,16288.779999999995
2013-09,Unknown,diageoamericas,4348.229999999999
2013-09,Van Buren,diageoamericas,5674.559999999999
2013-09,Wapello,diageoamericas,37236.14000000001
2013-09,Warren,diageoamericas,27738.810000000012
2013-09,Washington,diageoamericas,27770.909999999993
2013-09,Wayne,diageoamericas,630.78
2013-09,Webster,diageoamericas,39088.17000000001
2013-09,Winnebago,diageoamericas,9832.639999999994
2013-09,Winneshiek,diageoamericas,21367.529999999995
2013-09,Woodbury,diageoamericas,128393.64000000038
2013-09,Worth,diageoamericas,4666.139999999999
2013-09,Wright,diageoamericas,9311.589999999995
2013-10,Adair,diageoamericas,3789.2499999999995
2013-10,Adams,diageoamericas,1440.7900000000002
2013-10,Allamakee,diageoamericas,16697.76999999999
2013-10,Appanoose,diageoamericas,12412.28999999999
2013-10,Audubon,diageoamericas,3338.929999999999
2013-10,Benton,diageoamericas,10994.179999999995
2013-10,Black Hawk,diageoamericas,392312.4300000001
2013-10,Boone,diageoamericas,33592.14000000002
2013-10,Bremer,diageoamericas,44179.61000000006
2013-10,Buchanan,diageoamericas,35879.400000000045
2013-10,Buena Vista,diageoamericas,53626.290000000066
2013-10,Butler,diageoamericas,4399.649999999999
2013-10,Calhoun,diageoamericas,4916.86
2013-10,Carroll,diageoamericas,80369.58000000013
2013-10,Cass,diageoamericas,40455.719999999994
2013-10,Cedar,diageoamericas,10938.129999999992
2013-10,Cerro Gordo,diageoamericas,122493.3500000003
2013-10,Cherokee,diageoamericas,17657.229999999996
2013-10,Chickasaw,diageoamericas,5551.709999999999
2013-10,Clarke,diageoamericas,16750.669999999995
2013-10,Clay,diageoamericas,31337.409999999993
2013-10,Clayton,diageoamericas,9135.749999999995
2013-10,Clinton,diageoamericas,91884.85000000012
2013-10,Crawford,diageoamericas,61561.020000000055
2013-10,Dallas,diageoamericas,210359.5000000002
2013-10,Davis,diageoamericas,2477.98
2013-10,Decatur,diageoamericas,3465.0800000000004
2013-10,Delaware,diageoamericas,19057.039999999994
2013-10,Des Moines,diageoamericas,92092.08000000006
2013-10,Dickinson,diageoamericas,79126.43000000011
2013-10,Dubuque,diageoamericas,239259.05000000048
2013-10,Emmet,diageoamericas,8906.379999999997
2013-10,Fayette,diageoamericas,16166.43
2013-10,Floyd,diageoamericas,20706.900000000005
2013-10,Franklin,diageoamericas,5822.789999999998
2013-10,Fremont,diageoamericas,227.94
2013-10,Greene,diageoamericas,5681.019999999999
2013-10,Grundy,diageoamericas,4128.240000000001
2013-10,Guthrie,diageoamericas,4016.499999999999
2013-10,Hamilton,diageoamericas,20037.359999999997
2013-10,Hancock,diageoamericas,4456.04
2013-10,Hardin,diageoamericas,33539.23999999999
2013-10,Harrison,diageoamericas,17316.030000000002
2013-10,Henry,diageoamericas,23154.91999999999
2013-10,Howard,diageoamericas,18141.859999999997
2013-10,Humboldt,diageoamericas,16786.430000000004
2013-10,Ida,diageoamericas,7077.889999999998
2013-10,Iowa,diageoamericas,54696.020000000055
2013-10,Jackson,diageoamericas,20592.929999999997
2013-10,Jasper,diageoamericas,29100.87999999998
2013-10,Jefferson,diageoamericas,16658.23999999999
2013-10,Johnson,diageoamericas,456835.10999999876
2013-10,Jones,diageoamericas,22836.650000000005
2013-10,Keokuk,diageoamericas,2646.1
2013-10,Kossuth,diageoamericas,39205.36000000001
2013-10,Lee,diageoamericas,75613.5700000001
2013-10,Linn,diageoamericas,702914.6799999897
2013-10,Louisa,diageoamericas,4237.0199999999995
2013-10,Lucas,diageoamericas,9069.44
2013-10,Lyon,diageoamericas,15734.799999999994
2013-10,Madison,diageoamericas,18187.759999999987
2013-10,Mahaska,diageoamericas,23081.259999999987
2013-10,Marion,diageoamericas,58612.790000000066
2013-10,Marshall,diageoamericas,90963.84000000014
2013-10,Mills,diageoamericas,10678.919999999995
2013-10,Mitchell,diageoamericas,7775.609999999994
2013-10,Monona,diageoamericas,10657.239999999994
2013-10,Monroe,diageoamericas,7130.109999999997
2013-10,Montgomery,diageoamericas,12839.779999999993
2013-10,Muscatine,diageoamericas,56974.06000000006
2013-10,O'Brien,diageoamericas,41129.35000000002
2013-10,Osceola,diageoamericas,3396.94
2013-10,Page,diageoamericas,48304.700000000004
2013-10,Palo Alto,diageoamericas,13180.539999999992
2013-10,Plymouth,diageoamericas,79221.78000000003
2013-10,Pocahontas,diageoamericas,5434.489999999998
2013-10,Polk,diageoamericas,1403328.329999946
2013-10,Pottawattamie,diageoamericas,240597.02000000025
2013-10,Poweshiek,diageoamericas,32335.950000000015
2013-10,Ringgold,diageoamericas,2397.2399999999993
2013-10,Sac,diageoamericas,8546.569999999994
2013-10,Scott,diageoamericas,532931.6899999996
2013-10,Shelby,diageoamericas,27021.590000000007
2013-10,Sioux,diageoamericas,48016.62
2013-10,Story,diageoamericas,226015.25000000096
2013-10,Tama,diageoamericas,12025.36
2013-10,Taylor,diageoamericas,1973.8899999999996
2013-10,Union,diageoamericas,25531.369999999995
2013-10,Unknown,diageoamericas,3077.99
2013-10,Van Buren,diageoamericas,5263.02
2013-10,Wapello,diageoamericas,66058.13000000009
2013-10,Warren,diageoamericas,61905.06000000007
2013-10,Washington,diageoamericas,24462.34000000001
2013-10,Wayne,diageoamericas,981.69
2013-10,Webster,diageoamericas,95693.22000000009
2013-10,Winnebago,diageoamericas,11402.709999999994
2013-10,Winneshiek,diageoamericas,44001.60000000005
2013-10,Woodbury,diageoamericas,302774.4800000003
2013-10,Worth,diageoamericas,3491.8899999999994
2013-10,Wright,diageoamericas,9284.459999999995
2013-11,Adair,diageoamericas,4769.64
2013-11,Adams,diageoamericas,1009.0600000000001
2013-11,Allamakee,diageoamericas,9457.739999999996
2013-11,Appanoose,diageoamericas,14103.809999999998
2013-11,Audubon,diageoamericas,2894.12
2013-11,Benton,diageoamericas,11536.589999999993
2013-11,Black Hawk,diageoamericas,210858.16000000061
2013-11,Boone,diageoamericas,25727.44999999999
2013-11,Bremer,diageoamericas,21867.84
2013-11,Buchanan,diageoamericas,22904.3
2013-11,Buena Vista,diageoamericas,19773.73999999999
2013-11,Butler,diageoamericas,3836.3
2013-11,Calhoun,diageoamericas,5177.579999999998
2013-11,Carroll,diageoamericas,27330.93999999998
2013-11,Cass,diageoamericas,15424.769999999986
2013-11,Cedar,diageoamericas,9083.699999999995
2013-11,Cerro Gordo,diageoamericas,57092.42000000004
2013-11,Cherokee,diageoamericas,9491.379999999996
2013-11,Chickasaw,diageoamericas,4111.799999999999
2013-11,Clarke,diageoamericas,10402.479999999994
2013-11,Clay,diageoamericas,21237.35
2013-11,Clayton,diageoamericas,6694.969999999996
2013-11,Clinton,diageoamericas,44423.30999999998
2013-11,Crawford,diageoamericas,16354.239999999987
2013-11,Dallas,diageoamericas,59179.93000000008
2013-11,Davis,diageoamericas,852.4300000000001
2013-11,Decatur,diageoamericas,4389.899999999999
2013-11,Delaware,diageoamericas,12840.909999999998
2013-11,Des Moines,diageoamericas,40624.56
2013-11,Dickinson,diageoamericas,34654.17999999998
2013-11,Dubuque,diageoamericas,137198.93000000023
2013-11,Emmet,diageoamericas,3304.8799999999997
2013-11,Fayette,diageoamericas,12001.479999999992
2013-11,Floyd,diageoamericas,8308.64
2013-11,Franklin,diageoamericas,5180.009999999998
2013-11,Fremont,diageoamericas,772.6800000000001
2013-11,Greene,diageoamericas,7434.659999999997
2013-11,Grundy,diageoamericas,5072.4299999999985
2013-11,Guthrie,diageoamericas,3410.399999999999
2013-11,Hamilton,diageoamericas,9617.359999999995
2013-11,Hancock,diageoamericas,3484.999999999999
2013-11,Hardin,diageoamericas,25522.59999999999
2013-11,Harrison,diageoamericas,6993.519999999999
2013-11,Henry,diageoamericas,16322.369999999995
2013-11,Howard,diageoamericas,11535.529999999995
2013-11,Humboldt,diageoamericas,19939.320000000003
2013-11,Ida,diageoamericas,7876.589999999999
2013-11,Iowa,diageoamericas,16491.62999999999
2013-11,Jackson,diageoamericas,20882.999999999978
2013-11,Jasper,diageoamericas,25778.820000000007
2013-11,Jefferson,diageoamericas,11465.909999999996
2013-11,Johnson,diageoamericas,196893.71000000086
2013-11,Jones,diageoamericas,14339.449999999997
2013-11,Keokuk,diageoamericas,2081.9100000000003
2013-11,Kossuth,diageoamericas,29965.23000000004
2013-11,Lee,diageoamericas,40736.280000000006
2013-11,Linn,diageoamericas,305581.55000000045
2013-11,Louisa,diageoamericas,4009.979999999999
2013-11,Lucas,diageoamericas,4697.219999999999
2013-11,Lyon,diageoamericas,16844.729999999985
2013-11,Madison,diageoamericas,5426.509999999998
2013-11,Mahaska,diageoamericas,15551.08999999999
2013-11,Marion,diageoamericas,30578.410000000003
2013-11,Marshall,diageoamericas,30643.480000000003
2013-11,Mills,diageoamericas,4604.2699999999995
2013-11,Mitchell,diageoamericas,5599.739999999998
2013-11,Monona,diageoamericas,7546.589999999995
2013-11,Monroe,diageoamericas,5446.76
2013-11,Montgomery,diageoamericas,7984.709999999998
2013-11,Muscatine,diageoamericas,62186.100000000064
2013-11,O'Brien,diageoamericas,15096.319999999996
2013-11,Osceola,diageoamericas,3774.49
2013-11,Page,diageoamericas,17979.599999999995
2013-11,Palo Alto,diageoamericas,10390.049999999994
2013-11,Plymouth,diageoamericas,21146.329999999984
2013-11,Pocahontas,diageoamericas,5884.999999999997
2013-11,Polk,diageoamericas,935420.9599999747
2013-11,Pottawattamie,diageoamericas,133431.8100000003
2013-11,Poweshiek,diageoamericas,25263.96000000001
2013-11,Ringgold,diageoamericas,2216.53
2013-11,Sac,diageoamericas,8279.669999999996
2013-11,Scott,diageoamericas,260999.62000000046
2013-11,Shelby,diageoamericas,19840.14
2013-11,Sioux,diageoamericas,16055.019999999991
2013-11,Story,diageoamericas,140009.5800000004
2013-11,Tama,diageoamericas,7462.369999999994
2013-11,Taylor,diageoamericas,1493.22
2013-11,Union,diageoamericas,20948.669999999995
2013-11,Unknown,diageoamericas,4557.74
2013-11,Van Buren,diageoamericas,2795.52
2013-11,Wapello,diageoamericas,36390.88000000001
2013-11,Warren,diageoamericas,27884.890000000003
2013-11,Washington,diageoamericas,21555.18999999999
2013-11,Wayne,diageoamericas,1009.1400000000001
2013-11,Webster,diageoamericas,42912.65000000005
2013-11,Winnebago,diageoamericas,9035.909999999998
2013-11,Winneshiek,diageoamericas,22255.0
2013-11,Woodbury,diageoamericas,158001.5400000004
2013-11,Worth,diageoamericas,2428.56
2013-11,Wright,diageoamericas,6870.859999999998
2013-12,Adair,diageoamericas,8576.47
2013-12,Adams,diageoamericas,3048.599999999999
2013-12,Allamakee,diageoamericas,17719.989999999998
2013-12,Appanoose,diageoamericas,18020.009999999995
2013-12,Audubon,diageoamericas,3728.8899999999994
2013-12,Benton,diageoamericas,20552.240000000013
2013-12,Black Hawk,diageoamericas,341541.6300000004
2013-12,Boone,diageoamericas,45743.42999999999
2013-12,Bremer,diageoamericas,64058.80000000004
2013-12,Buchanan,diageoamericas,35908.420000000006
2013-12,Buena Vista,diageoamericas,36191.12
2013-12,Butler,diageoamericas,6041.98
2013-12,Calhoun,diageoamericas,5827.07
2013-12,Carroll,diageoamericas,57482.11000000002
2013-12,Cass,diageoamericas,31954.26000000003
2013-12,Cedar,diageoamericas,18113.529999999995
2013-12,Cerro Gordo,diageoamericas,118453.0700000005
2013-12,Cherokee,diageoamericas,16018.849999999988
2013-12,Chickasaw,diageoamericas,9836.979999999996
2013-12,Clarke,diageoamericas,21173.109999999993
2013-12,Clay,diageoamericas,42340.010000000024
2013-12,Clayton,diageoamericas,13666.959999999983
2013-12,Clinton,diageoamericas,77545.93000000012
2013-12,Crawford,diageoamericas,30222.530000000006
2013-12,Dallas,diageoamericas,163076.0400000003
2013-12,Davis,diageoamericas,2724.129999999999
2013-12,Decatur,diageoamericas,2086.6700000000005
2013-12,Delaware,diageoamericas,28350.309999999998
2013-12,Des Moines,diageoamericas,86133.1200000001
2013-12,Dickinson,diageoamericas,77960.40000000013
2013-12,Dubuque,diageoamericas,197066.94000000038
2013-12,Emmet,diageoamericas,17039.209999999992
2013-12,Fayette,diageoamericas,18516.119999999988
2013-12,Floyd,diageoamericas,25269.05
2013-12,Franklin,diageoamericas,11998.64999999999
2013-12,Fremont,diageoamericas,1364.1600000000003
2013-12,Greene,diageoamericas,6845.539999999998
2013-12,Grundy,diageoamericas,7428.699999999996
2013-12,Guthrie,diageoamericas,7009.069999999997
2013-12,Hamilton,diageoamericas,16812.489999999994
2013-12,Hancock,diageoamericas,7239.549999999998
2013-12,Hardin,diageoamericas,52288.29000000001
2013-12,Harrison,diageoamericas,13217.249999999995
2013-12,Henry,diageoamericas,35485.170000000006
2013-12,Howard,diageoamericas,22532.579999999987
2013-12,Humboldt,diageoamericas,7066.669999999996
2013-12,Ida,diageoamericas,13108.389999999998
2013-12,Iowa,diageoamericas,39827.44000000003
2013-12,Jackson,diageoamericas,36223.760000000024
2013-12,Jasper,diageoamericas,48703.720000000016
2013-12,Jefferson,diageoamericas,42310.11000000001
2013-12,Johnson,diageoamericas,304763.9600000008
2013-12,Jones,diageoamericas,30734.210000000014
2013-12,Keokuk,diageoamericas,4004.42
2013-12,Kossuth,diageoamericas,45244.78000000001
2013-12,Lee,diageoamericas,70776.02000000009
2013-12,Linn,diageoamericas,524334.6899999984
2013-12,Louisa,diageoamericas,7108.599999999997
2013-12,Lucas,diageoamericas,9000.47
2013-12,Lyon,diageoamericas,22188.05
2013-12,Madison,diageoamericas,17429.300000000003
2013-12,Mahaska,diageoamericas,30216.350000000006
2013-12,Marion,diageoamericas,48300.57000000006
2013-12,Marshall,diageoamericas,67172.19000000005
2013-12,Mills,diageoamericas,13268.999999999998
2013-12,Mitchell,diageoamericas,11106.77
2013-12,Monona,diageoamericas,13878.529999999992
2013-12,Monroe,diageoamericas,8800.269999999997
2013-12,Montgomery,diageoamericas,9950.019999999997
2013-12,Muscatine,diageoamericas,63365.27000000013
2013-12,O'Brien,diageoamericas,27024.78999999999
2013-12,Osceola,diageoamericas,3987.1999999999994
2013-12,Page,diageoamericas,32666.35000000001
2013-12,Palo Alto,diageoamericas,16448.18999999998
2013-12,Plymouth,diageoamericas,45605.08000000002
2013-12,Pocahontas,diageoamericas,7250.629999999997
2013-12,Polk,diageoamericas,1349794.7099999439
2013-12,Pottawattamie,diageoamericas,205292.83000000063
2013-12,Poweshiek,diageoamericas,40650.58000000008
2013-12,Ringgold,diageoamericas,2222.3099999999995
2013-12,Sac,diageoamericas,12324.589999999998
2013-12,Scott,diageoamericas,418478.7399999995
2013-12,Shelby,diageoamericas,17272.309999999998
2013-12,Sioux,diageoamericas,29170.31000000001
2013-12,Story,diageoamericas,169429.15000000052
2013-12,Tama,diageoamericas,13262.069999999996
2013-12,Taylor,diageoamericas,3668.3499999999995
2013-12,Union,diageoamericas,29327.08999999999
2013-12,Unknown,diageoamericas,3194.5499999999997
2013-12,Van Buren,diageoamericas,7370.199999999997
2013-12,Wapello,diageoamericas,69563.56
2013-12,Warren,diageoamericas,42721.88000000001
2013-12,Washington,diageoamericas,36569.59999999998
2013-12,Wayne,diageoamericas,541.05
2013-12,Webster,diageoamericas,70763.41000000013
2013-12,Winnebago,diageoamericas,13734.96999999999
2013-12,Winneshiek,diageoamericas,29312.240000000013
2013-12,Woodbury,diageoamericas,192422.4700000006
2013-12,Worth,diageoamericas,4057.0499999999984
2013-12,Wright,diageoamericas,13609.249999999995
2014-01,Adair,diageoamericas,4215.349999999999
2014-01,Adams,diageoamericas,1243.0000000000002
2014-01,Allamakee,diageoamericas,13973.530000000002
2014-01,Appanoose,diageoamericas,14440.869999999994
2014-01,Audubon,diageoamericas,2951.33
2014-01,Benton,diageoamericas,9224.919999999996
2014-01,Black Hawk,diageoamericas,268742.3400000007
2014-01,Boone,diageoamericas,26422.08999999998
2014-01,Bremer,diageoamericas,24507.29999999999
2014-01,Buchanan,diageoamericas,26824.200000000008
2014-01,Buena Vista,diageoamericas,29569.59999999999
2014-01,Butler,diageoamericas,4470.8
2014-01,Calhoun,diageoamericas,4072.84
2014-01,Carroll,diageoamericas,44071.87
2014-01,Cass,diageoamericas,17336.209999999992
2014-01,Cedar,diageoamericas,6395.279999999996
2014-01,Cerro Gordo,diageoamericas,75067.6100000002
2014-01,Cherokee,diageoamericas,11843.679999999986
2014-01,Chickasaw,diageoamericas,4840.52
2014-01,Clarke,diageoamericas,12310.439999999997
2014-01,Clay,diageoamericas,21780.17
2014-01,Clayton,diageoamericas,9909.649999999994
2014-01,Clinton,diageoamericas,63676.16000000007
2014-01,Crawford,diageoamericas,30387.170000000006
2014-01,Dallas,diageoamericas,73839.4200000001
2014-01,Davis,diageoamericas,2041.5300000000002
2014-01,Decatur,diageoamericas,1387.83
2014-01,Delaware,diageoamericas,18507.099999999995
2014-01,Des Moines,diageoamericas,67439.33000000003
2014-01,Dickinson,diageoamericas,52787.15000000002
2014-01,Dubuque,diageoamericas,171464.33000000025
2014-01,Emmet,diageoamericas,4558.41
2014-01,Fayette,diageoamericas,20409.600000000006
2014-01,Floyd,diageoamericas,10622.539999999995
2014-01,Franklin,diageoamericas,5725.149999999996
2014-01,Greene,diageoamericas,5088.079999999996
2014-01,Grundy,diageoamericas,3048.6199999999994
2014-01,Guthrie,diageoamericas,3229.4399999999996
2014-01,Hamilton,diageoamericas,11202.269999999995
2014-01,Hancock,diageoamericas,2997.8900000000003
2014-01,Hardin,diageoamericas,31722.540000000015
2014-01,Harrison,diageoamericas,7358.369999999996
2014-01,Henry,diageoamericas,16763.660000000007
2014-01,Howard,diageoamericas,18207.639999999996
2014-01,Humboldt,diageoamericas,4428.400000000001
2014-01,Ida,diageoamericas,5183.939999999999
2014-01,Iowa,diageoamericas,17799.269999999993
2014-01,Jackson,diageoamericas,24183.660000000007
2014-01,Jasper,diageoamericas,23577.569999999996
2014-01,Jefferson,diageoamericas,12230.07
2014-01,Johnson,diageoamericas,236248.31000000107
2014-01,Jones,diageoamericas,28280.109999999993
2014-01,Keokuk,diageoamericas,2392.8500000000004
2014-01,Kossuth,diageoamericas,28640.760000000006
2014-01,Lee,diageoamericas,56326.40000000005
2014-01,Linn,diageoamericas,390634.48999999935
2014-01,Louisa,diageoamericas,5546.419999999999
2014-01,Lucas,diageoamericas,6649.859999999997
2014-01,Lyon,diageoamericas,16612.86999999999
2014-01,Madison,diageoamericas,5172.279999999999
2014-01,Mahaska,diageoamericas,18293.63
2014-01,Marion,diageoamericas,32782.34999999997
2014-01,Marshall,diageoamericas,45402.000000000065
2014-01,Mills,diageoamericas,6084.189999999999
2014-01,Mitchell,diageoamericas,6046.129999999999
2014-01,Monona,diageoamericas,9359.829999999994
2014-01,Monroe,diageoamericas,6006.67
2014-01,Montgomery,diageoamericas,11516.089999999997
2014-01,Muscatine,diageoamericas,44614.35000000008
2014-01,O'Brien,diageoamericas,21032.289999999986
2014-01,Osceola,diageoamericas,2210.31
2014-01,Page,diageoamericas,16994.40999999999
2014-01,Palo Alto,diageoamericas,12811.309999999996
2014-01,Plymouth,diageoamericas,44981.36
2014-01,Pocahontas,diageoamericas,4940.399999999997
2014-01,Polk,diageoamericas,925635.1599999717
2014-01,Pottawattamie,diageoamericas,196088.20000000042
2014-01,Poweshiek,diageoamericas,22424.030000000006
2014-01,Ringgold,diageoamericas,2635.17
2014-01,Sac,diageoamericas,6794.029999999997
2014-01,Scott,diageoamericas,304230.54000000044
2014-01,Shelby,diageoamericas,9915.239999999994
2014-01,Sioux,diageoamericas,31353.999999999985
2014-01,Story,diageoamericas,189452.22000000093
2014-01,Tama,diageoamericas,8495.719999999998
2014-01,Taylor,diageoamericas,1382.43
2014-01,Union,diageoamericas,19637.809999999998
2014-01,Unknown,diageoamericas,1164.8600000000001
2014-01,Van Buren,diageoamericas,4233.3099999999995
2014-01,Wapello,diageoamericas,45558.83000000001
2014-01,Warren,diageoamericas,35976.48000000002
2014-01,Washington,diageoamericas,24483.22
2014-01,Wayne,diageoamericas,1140.12
2014-01,Webster,diageoamericas,44209.75999999997
2014-01,Winnebago,diageoamericas,8019.779999999995
2014-01,Winneshiek,diageoamericas,26766.679999999986
2014-01,Woodbury,diageoamericas,183606.9700000003
2014-01,Worth,diageoamericas,2942.5400000000004
2014-01,Wright,diageoamericas,10274.579999999998
2014-02,Adair,diageoamericas,3568.7499999999995
2014-02,Adams,diageoamericas,700.28
2014-02,Allamakee,diageoamericas,9817.179999999998
2014-02,Appanoose,diageoamericas,8737.939999999993
2014-02,Audubon,diageoamericas,1376.77
2014-02,Benton,diageoamericas,9340.559999999998
2014-02,Black Hawk,diageoamericas,220240.48000000077
2014-02,Boone,diageoamericas,24980.120000000003
2014-02,Bremer,diageoamericas,18567.329999999994
2014-02,Buchanan,diageoamericas,20725.389999999992
2014-02,Buena Vista,diageoamericas,18105.929999999997
2014-02,Butler,diageoamericas,3528.6699999999996
2014-02,Calhoun,diageoamericas,4872.85
2014-02,Carroll,diageoamericas,28383.52
2014-02,Cass,diageoamericas,11992.429999999997
2014-02,Cedar,diageoamericas,5025.439999999998
2014-02,Cerro Gordo,diageoamericas,62466.920000000144
2014-02,Cherokee,diageoamericas,8774.949999999995
2014-02,Chickasaw,diageoamericas,4185.62
2014-02,Clarke,diageoamericas,6900.439999999996
2014-02,Clay,diageoamericas,24113.069999999992
2014-02,Clayton,diageoamericas,9180.509999999991
2014-02,Clinton,diageoamericas,53334.490000000034
2014-02,Crawford,diageoamericas,13025.649999999998
2014-02,Dallas,diageoamericas,71202.72000000004
2014-02,Davis,diageoamericas,1481.7400000000002
2014-02,Decatur,diageoamericas,2010.23
2014-02,Delaware,diageoamericas,13192.439999999999
2014-02,Des Moines,diageoamericas,62629.860000000095
2014-02,Dickinson,diageoamericas,36154.94
2014-02,Dubuque,diageoamericas,138568.78000000044
2014-02,Emmet,diageoamericas,5710.239999999998
2014-02,Fayette,diageoamericas,7944.499999999999
2014-02,Floyd,diageoamericas,14388.919999999998
2014-02,Franklin,diageoamericas,5718.259999999997
2014-02,Greene,diageoamericas,4653.759999999997
2014-02,Grundy,diageoamericas,2860.1999999999994
2014-02,Guthrie,diageoamericas,3252.2599999999993
2014-02,Hamilton,diageoamericas,6655.490000000001
2014-02,Hancock,diageoamericas,2878.95
2014-02,Hardin,diageoamericas,28516.96000000001
2014-02,Harrison,diageoamericas,5878.759999999999
2014-02,Henry,diageoamericas,13510.029999999993
2014-02,Howard,diageoamericas,9310.529999999997
2014-02,Humboldt,diageoamericas,5311.09
2014-02,Ida,diageoamericas,7088.229999999999
2014-02,Iowa,diageoamericas,18603.730000000007
2014-02,Jackson,diageoamericas,17876.219999999987
2014-02,Jasper,diageoamericas,26910.539999999975
2014-02,Jefferson,diageoamericas,7923.620000000001
2014-02,Johnson,diageoamericas,229403.98000000117
2014-02,Jones,diageoamericas,15462.769999999986
2014-02,Keokuk,diageoamericas,1848.9099999999999
2014-02,Kossuth,diageoamericas,23271.530000000006
2014-02,Lee,diageoamericas,43933.71000000003
2014-02,Linn,diageoamericas,358060.8099999996
2014-02,Louisa,diageoamericas,2724.76
2014-02,Lucas,diageoamericas,5797.489999999999
2014-02,Lyon,diageoamericas,15726.549999999997
2014-02,Madison,diageoamericas,9075.259999999998
2014-02,Mahaska,diageoamericas,18135.259999999995
2014-02,Marion,diageoamericas,32308.590000000007
2014-02,Marshall,diageoamericas,32555.440000000013
2014-02,Mills,diageoamericas,5970.719999999998
2014-02,Mitchell,diageoamericas,7435.4199999999955
2014-02,Monona,diageoamericas,8630.369999999997
2014-02,Monroe,diageoamericas,4003.5300000000007
2014-02,Montgomery,diageoamericas,6522.659999999999
2014-02,Muscatine,diageoamericas,36534.73000000001
2014-02,O'Brien,diageoamericas,14746.589999999993
2014-02,Osceola,diageoamericas,2815.8500000000004
2014-02,Page,diageoamericas,15193.969999999996
2014-02,Palo Alto,diageoamericas,7533.049999999996
2014-02,Plymouth,diageoamericas,19748.799999999996
2014-02,Pocahontas,diageoamericas,3899.899999999999
2014-02,Polk,diageoamericas,870538.0099999773
2014-02,Pottawattamie,diageoamericas,140303.01000000045
2014-02,Poweshiek,diageoamericas,23767.399999999983
2014-02,Ringgold,diageoamericas,2129.94
2014-02,Sac,diageoamericas,5466.239999999999
2014-02,Scott,diageoamericas,309476.2999999995
2014-02,Shelby,diageoamericas,8864.980000000001
2014-02,Sioux,diageoamericas,19714.06999999998
2014-02,Story,diageoamericas,118985.69000000037
2014-02,Tama,diageoamericas,4473.830000000001
2014-02,Taylor,diageoamericas,626.12
2014-02,Union,diageoamericas,17003.249999999996
2014-02,Unknown,diageoamericas,599.38
2014-02,Van Buren,diageoamericas,3590.32
2014-02,Wapello,diageoamericas,42902.520000000004
2014-02,Warren,diageoamericas,25317.53999999999
2014-02,Washington,diageoamericas,21726.309999999983
2014-02,Wayne,diageoamericas,747.8399999999999
2014-02,Webster,diageoamericas,42665.12
